	year	origin	dest	dest_state_nm
651615	2008	ORD	SAN	California
651616	2008	ORD	SAN	California
651617	2008	ORD	SAN	California
651618	2008	ORD	SAN	California
651619	2008	ORD	SAN	California
651620	2008	ORD	SAN	California
651621	2008	ORD	SAN	California
651622	2008	ORD	SAN	California
651623	2008	ORD	SAN	California
651624	2008	ORD	SAN	California
651625	2008	ORD	SAN	California
651626	2008	ORD	SAN	California
651627	2008	ORD	SAN	California
651628	2008	ORD	SAN	California
651629	2008	ORD	SAN	California
651630	2008	ORD	SAN	California
651631	2008	ORD	SAN	California
651632	2008	ORD	SAN	California
651633	2008	ORD	SAN	California
651634	2008	ORD	SAN	California
651635	2008	ORD	SAN	California
651636	2008	ORD	SAN	California
651637	2008	ORD	SAN	California
651638	2008	ORD	SAN	California
651639	2008	ORD	SAN	California
651640	2008	ORD	SAN	California
651641	2008	ORD	SAN	California
651642	2008	ORD	SAN	California
651643	2008	ORD	SAN	California
651644	2008	ORD	SAN	California
651645	2008	ORD	SAN	California
651646	2008	ORD	SAN	California
651647	2008	ORD	SAN	California
651648	2008	ORD	SAN	California
651649	2008	ORD	SAN	California
651650	2008	ORD	SAN	California
651651	2008	ORD	SAN	California
651652	2008	ORD	SAN	California
651653	2008	ORD	SAN	California
651654	2008	ORD	SAN	California
651655	2008	ORD	SAN	California
651656	2008	ORD	SAN	California
651657	2008	ORD	SAN	California
651658	2008	ORD	SAN	California
651659	2008	ORD	SAN	California
651660	2008	ORD	SAN	California
651661	2008	ORD	SAN	California
651662	2008	ORD	SAN	California
651663	2008	ORD	SAN	California
651664	2008	ORD	SAN	California
651665	2008	ORD	SAN	California
651666	2008	ORD	SAN	California
651667	2008	ORD	SAN	California
651668	2008	ORD	SAN	California
651669	2008	ORD	SAN	California
651670	2008	ORD	SAN	California
651671	2008	ORD	SAN	California
651672	2008	ORD	SAN	California
651673	2008	ORD	SAN	California
651674	2008	ORD	SAN	California
651675	2008	ORD	SAN	California
651676	2008	ORD	SAN	California
651677	2008	ORD	SAN	California
651678	2008	ORD	SAN	California
651679	2008	ORD	SAN	California
651680	2008	ORD	SAN	California
651681	2008	ORD	SAN	California
651682	2008	ORD	SAN	California
651683	2008	ORD	SAN	California
651684	2008	ORD	SAN	California
651685	2008	ORD	SAN	California
651686	2008	ORD	SAN	California
651687	2008	ORD	SAN	California
651688	2008	ORD	SAN	California
651689	2008	ORD	SAN	California
651690	2008	ORD	SAN	California
651691	2008	ORD	SAN	California
651692	2008	ORD	SAN	California
651693	2008	ORD	SAN	California
651694	2008	ORD	SAN	California
651695	2008	ORD	SAN	California
651696	2008	ORD	SAN	California
651697	2008	ORD	SAN	California
651698	2008	ORD	SAN	California
651699	2008	ORD	SAN	California
651700	2008	ORD	SAN	California
651701	2008	ORD	SAN	California
651702	2008	ORD	SAN	California
651703	2008	ORD	SAN	California
651704	2008	ORD	SAN	California
651705	2008	ORD	SAN	California
651706	2008	ORD	SAN	California
651707	2008	ORD	SAN	California
651708	2008	ORD	SFO	California
651710	2008	ORD	SFO	California
651712	2008	ORD	FAT	California
651714	2008	ORD	SAN	California
651716	2008	ORD	SAN	California
651718	2008	ORD	SAN	California
651720	2008	ORD	SAN	California
651722	2008	ORD	SAN	California
651724	2008	ORD	SAN	California
651726	2008	ORD	SAN	California
651728	2008	ORD	SAN	California
651730	2008	ORD	SAN	California
651732	2008	ORD	SAN	California
651734	2008	ORD	SAN	California
651736	2008	ORD	SAN	California
651738	2008	ORD	SAN	California
651740	2008	ORD	SAN	California
651742	2008	ORD	SAN	California
651744	2008	ORD	SAN	California
651746	2008	ORD	SAN	California
651748	2008	ORD	SAN	California
651750	2008	ORD	SAN	California
651752	2008	ORD	SAN	California
651754	2008	ORD	SAN	California
651756	2008	ORD	SAN	California
651758	2008	ORD	SAN	California
651760	2008	ORD	SAN	California
651762	2008	ORD	SAN	California
651764	2008	ORD	SAN	California
651766	2008	ORD	SAN	California
651768	2008	ORD	SAN	California
651770	2008	ORD	SAN	California
651772	2008	ORD	SAN	California
651774	2008	ORD	SAN	California
651776	2008	ORD	SAN	California
651778	2008	ORD	SAN	California
651780	2008	ORD	SAN	California
651782	2008	ORD	DEN	Colorado
651784	2008	ORD	SAN	California
651786	2008	ORD	SAN	California
651788	2008	ORD	FAT	California
651790	2008	ORD	SAN	California
651792	2008	ORD	SAN	California
651794	2008	ORD	SAN	California
651796	2008	ORD	SAN	California
651798	2008	ORD	SAN	California
651800	2008	ORD	SAN	California
651802	2008	ORD	KOA	Hawaii
651803	2008	ORD	LAS	Nevada
651804	2008	ORD	LAS	Nevada
651805	2008	ORD	SAN	California
651807	2008	ORD	SAN	California
651809	2008	ORD	SAN	California
651811	2008	ORD	SAN	California
651813	2008	ORD	SAN	California
651815	2008	ORD	SAN	California
651817	2008	ORD	SAN	California
651819	2008	ORD	SAN	California
651821	2008	ORD	SAN	California
651823	2008	ORD	SAN	California
651825	2008	ORD	SAN	California
651827	2008	ORD	SAN	California
651829	2008	ORD	SAN	California
651831	2008	ORD	SAN	California
651833	2008	ORD	LAX	California
651834	2008	ORD	LAX	California
651835	2008	ORD	LAX	California
651837	2008	ORD	LAX	California
651839	2008	ORD	HNL	Hawaii
651841	2008	ORD	KOA	Hawaii
651843	2008	ORD	LAX	California
651845	2008	ORD	LAX	California
651847	2008	ORD	LAX	California
651849	2008	ORD	LAX	California
651851	2008	ORD	LAX	California
651853	2008	ORD	LAX	California
651855	2008	ORD	LAX	California
651857	2008	ORD	LAX	California
651859	2008	ORD	LAX	California
651861	2008	ORD	LAX	California
651863	2008	ORD	LAX	California
651865	2008	ORD	LAX	California
651867	2008	ORD	LAX	California
651869	2008	ORD	LAX	California
651871	2008	ORD	LAX	California
651873	2008	ORD	LAX	California
651875	2008	ORD	LAX	California
651877	2008	ORD	LAX	California
651879	2008	ORD	LAX	California
651881	2008	ORD	LAX	California
651883	2008	ORD	LAX	California
651885	2008	ORD	LAX	California
651887	2008	ORD	LAX	California
651889	2008	ORD	LAX	California
651891	2008	ORD	LAX	California
651893	2008	ORD	LAX	California
651895	2008	ORD	LAX	California
651897	2008	ORD	LAX	California
651899	2008	ORD	LAX	California
651901	2008	ORD	LAX	California
651903	2008	ORD	LAX	California
651905	2008	ORD	LAX	California
651907	2008	ORD	LAX	California
651909	2008	ORD	LAX	California
651911	2008	ORD	LAX	California
651913	2008	ORD	LAX	California
651915	2008	ORD	LAX	California
651917	2008	ORD	LAX	California
651919	2008	ORD	LAX	California
651921	2008	ORD	LAX	California
651923	2008	ORD	LAX	California
651925	2008	ORD	LAX	California
651927	2008	ORD	LAX	California
651929	2008	ORD	LAX	California
651931	2008	ORD	LAX	California
651933	2008	ORD	LAX	California
651935	2008	ORD	LAX	California
651937	2008	ORD	LAX	California
651939	2008	ORD	LAX	California
651941	2008	ORD	LAX	California
651943	2008	ORD	LAX	California
651945	2008	ORD	LAX	California
651947	2008	ORD	PDX	Oregon
651949	2008	ORD	LAX	California
651951	2008	ORD	LAX	California
651953	2008	ORD	SFO	California
651954	2008	ORD	SFO	California
651956	2008	ORD	LAX	California
651958	2008	ORD	LAX	California
651960	2008	ORD	STS	California
651962	2008	ORD	SAN	California
651964	2008	ORD	SAN	California
651966	2008	ORD	SAN	California
651968	2008	ORD	ONT	California
651970	2008	ORD	SAN	California
651972	2008	ORD	SAN	California
651974	2008	ORD	SAN	California
651976	2008	ORD	SAN	California
651978	2008	ORD	SAN	California
651980	2008	ORD	SAN	California
651982	2008	ORD	SAN	California
651984	2008	ORD	SAN	California
651986	2008	ORD	SAN	California
651988	2008	ORD	SAN	California
651990	2008	ORD	SAN	California
651992	2008	ORD	SAN	California
651994	2008	ORD	SAN	California
651996	2008	ORD	SAN	California
651998	2008	ORD	SAN	California
652000	2008	ORD	SAN	California
652002	2008	ORD	SAN	California
652004	2008	ORD	SAN	California
652006	2008	ORD	SAN	California
652008	2008	ORD	SAN	California
652010	2008	ORD	SAN	California
652012	2008	ORD	SAN	California
652014	2008	ORD	SAN	California
652016	2008	ORD	SAN	California
652018	2008	ORD	SAN	California
652020	2008	ORD	SAN	California
652022	2008	ORD	SAN	California
652024	2008	ORD	SAN	California
652026	2008	ORD	SAN	California
652028	2008	ORD	SAN	California
652030	2008	ORD	SAN	California
652032	2008	ORD	SAN	California
652034	2008	ORD	SAN	California
652036	2008	ORD	SAN	California
652038	2008	ORD	SAN	California
652040	2008	ORD	SAN	California
652042	2008	ORD	SAN	California
652044	2008	ORD	SAN	California
652046	2008	ORD	SAN	California
652048	2008	ORD	SAN	California
652050	2008	ORD	SAN	California
652052	2008	ORD	SAN	California
652054	2008	ORD	SAN	California
652056	2008	ORD	SAN	California
652058	2008	ORD	SAN	California
652060	2008	ORD	SAN	California
652062	2008	ORD	SAN	California
652064	2008	ORD	SAN	California
652066	2008	ORD	SAN	California
652068	2008	ORD	SAN	California
652070	2008	ORD	SAN	California
652072	2008	ORD	SAN	California
652074	2008	ORD	SAN	California
652076	2008	ORD	SAN	California
652078	2008	ORD	SAN	California
652080	2008	ORD	SAN	California
652082	2008	ORD	SAN	California
652084	2008	ORD	SAN	California
652086	2008	ORD	SAN	California
652088	2008	ORD	SAN	California
652090	2008	ORD	SAN	California
652092	2008	ORD	SAN	California
652094	2008	ORD	SAN	California
652096	2008	ORD	SAN	California
652098	2008	ORD	SAN	California
652100	2008	ORD	SAN	California
652102	2008	ORD	SAN	California
652104	2008	ORD	SAN	California
652106	2008	ORD	SAN	California
652108	2008	ORD	SAN	California
652110	2008	ORD	SAN	California
652112	2008	ORD	SAN	California
652114	2008	ORD	SAN	California
652116	2008	ORD	SAN	California
652118	2008	ORD	SAN	California
652120	2008	ORD	SAN	California
652122	2008	ORD	SAN	California
652124	2008	ORD	SAN	California
652126	2008	ORD	SAN	California
652128	2008	ORD	SAN	California
652130	2008	ORD	SAN	California
652132	2008	ORD	SAN	California
652134	2008	ORD	SAN	California
652136	2008	ORD	SAN	California
652138	2008	ORD	SAN	California
652140	2008	ORD	SAN	California
652142	2008	ORD	SAN	California
652144	2008	ORD	SAN	California
652146	2008	ORD	SAN	California
652148	2008	ORD	SAN	California
652150	2008	ORD	SAN	California
652152	2008	ORD	SAN	California
652154	2008	ORD	SAN	California
652156	2008	ORD	SAN	California
652158	2008	ORD	SAN	California
652160	2008	ORD	SAN	California
652162	2008	ORD	SAN	California
652164	2008	ORD	SAN	California
652166	2008	ORD	SAN	California
652168	2008	ORD	SAN	California
652170	2008	ORD	SAN	California
652172	2008	ORD	SAN	California
652174	2008	ORD	SAN	California
652176	2008	ORD	SAN	California
652178	2008	ORD	SAN	California
652180	2008	ORD	SAN	California
652182	2008	ORD	SAN	California
652184	2008	ORD	SAN	California
652186	2008	ORD	SAN	California
652188	2008	ORD	SAN	California
652190	2008	ORD	SAN	California
652192	2008	ORD	SAN	California
652194	2008	ORD	SAN	California
652196	2008	ORD	SAN	California
652198	2008	ORD	SAN	California
652200	2008	ORD	SAN	California
652202	2008	ORD	SAN	California
652204	2008	ORD	SAN	California
652206	2008	ORD	SAN	California
652208	2008	ORD	SAN	California
652210	2008	ORD	SAN	California
652212	2008	ORD	SAN	California
652214	2008	ORD	SAN	California
652216	2008	ORD	SAN	California
652218	2008	ORD	SAN	California
652220	2008	ORD	SAN	California
652222	2008	ORD	SAN	California
652224	2008	ORD	SAN	California
652226	2008	ORD	SAN	California
652228	2008	ORD	SAN	California
652230	2008	ORD	SAN	California
652232	2008	ORD	SAN	California
652234	2008	ORD	SAN	California
652236	2008	ORD	SAN	California
652238	2008	ORD	SAN	California
652240	2008	ORD	SAN	California
652242	2008	ORD	SAN	California
652244	2008	ORD	SAN	California
652246	2008	ORD	SAN	California
652248	2008	ORD	SAN	California
652250	2008	ORD	SAN	California
652252	2008	ORD	SAN	California
652254	2008	ORD	SAN	California
652256	2008	ORD	SAN	California
652258	2008	ORD	SAN	California
652260	2008	ORD	SAN	California
652262	2008	ORD	SAN	California
652264	2008	ORD	SAN	California
652266	2008	ORD	SAN	California
652268	2008	ORD	SAN	California
652270	2008	ORD	SAN	California
652272	2008	ORD	SAN	California
652274	2008	ORD	SAN	California
652276	2008	ORD	SAN	California
652278	2008	ORD	SAN	California
652280	2008	ORD	SAN	California
652282	2008	ORD	SAN	California
652284	2008	ORD	SAN	California
652286	2008	ORD	SAN	California
652288	2008	ORD	SAN	California
652290	2008	ORD	SAN	California
652292	2008	ORD	SAN	California
652294	2008	ORD	SAN	California
652296	2008	ORD	SAN	California
652298	2008	ORD	SAN	California
652300	2008	ORD	SAN	California
652302	2008	ORD	SAN	California
652304	2008	ORD	SAN	California
652306	2008	ORD	SAN	California
652308	2008	ORD	SAN	California
652310	2008	ORD	SAN	California
652312	2008	ORD	SAN	California
652314	2008	ORD	SAN	California
652316	2008	ORD	SAN	California
652318	2008	ORD	SAN	California
652320	2008	ORD	SAN	California
652322	2008	ORD	SAN	California
652324	2008	ORD	SAN	California
652326	2008	ORD	SAN	California
652328	2008	ORD	SAN	California
652330	2008	ORD	SAN	California
652332	2008	ORD	SAN	California
652334	2008	ORD	SAN	California
652336	2008	ORD	SAN	California
652338	2008	ORD	SAN	California
652340	2008	ORD	SAN	California
652342	2008	ORD	SAN	California
652344	2008	ORD	SAN	California
652346	2008	ORD	SAN	California
652348	2008	ORD	SAN	California
652350	2008	ORD	SAN	California
652352	2008	ORD	SAN	California
652354	2008	ORD	SAN	California
652356	2008	ORD	SAN	California
652358	2008	ORD	SAN	California
652360	2008	ORD	SAN	California
652362	2008	ORD	SAN	California
652364	2008	ORD	SAN	California
652366	2008	ORD	SAN	California
652368	2008	ORD	SAN	California
652370	2008	ORD	SAN	California
652372	2008	ORD	SAN	California
652374	2008	ORD	SAN	California
652376	2008	ORD	SAN	California
652378	2008	ORD	SAN	California
652380	2008	ORD	SAN	California
652382	2008	ORD	SAN	California
652384	2008	ORD	SAN	California
652386	2008	ORD	SAN	California
652388	2008	ORD	SAN	California
652390	2008	ORD	SAN	California
652392	2008	ORD	SAN	California
652394	2008	ORD	SAN	California
652396	2008	ORD	SAN	California
652398	2008	ORD	SAN	California
652400	2008	ORD	SAN	California
652402	2008	ORD	SAN	California
652404	2008	ORD	SAN	California
652406	2008	ORD	SAN	California
652408	2008	ORD	SAN	California
652410	2008	ORD	SAN	California
652412	2008	ORD	SAN	California
652414	2008	ORD	SAN	California
652416	2008	ORD	SAN	California
652418	2008	ORD	SAN	California
652420	2008	ORD	SAN	California
652422	2008	ORD	SAN	California
652424	2008	ORD	SAN	California
652426	2008	ORD	SAN	California
652428	2008	ORD	SAN	California
652430	2008	ORD	SAN	California
652432	2008	ORD	SAN	California
652434	2008	ORD	SAN	California
652436	2008	ORD	SAN	California
652438	2008	ORD	SAN	California
652440	2008	ORD	SAN	California
652442	2008	ORD	SAN	California
652444	2008	ORD	SAN	California
652446	2008	ORD	SAN	California
652448	2008	ORD	SAN	California
652450	2008	ORD	SAN	California
652452	2008	ORD	SAN	California
652454	2008	ORD	SAN	California
652456	2008	ORD	SAN	California
652458	2008	ORD	SAN	California
652460	2008	ORD	SAN	California
652462	2008	ORD	SAN	California
652464	2008	ORD	SAN	California
652466	2008	ORD	SAN	California
652468	2008	ORD	SAN	California
652470	2008	ORD	SAN	California
652472	2008	ORD	SAN	California
652474	2008	ORD	SAN	California
652476	2008	ORD	SAN	California
652478	2008	ORD	SAN	California
652480	2008	ORD	SAN	California
652482	2008	ORD	SAN	California
652484	2008	ORD	SAN	California
652486	2008	ORD	SAN	California
652488	2008	ORD	SAN	California
652490	2008	ORD	SAN	California
652492	2008	ORD	SAN	California
652494	2008	ORD	SAN	California
652496	2008	ORD	SAN	California
652498	2008	ORD	SAN	California
652500	2008	ORD	SAN	California
652502	2008	ORD	SAN	California
652504	2008	ORD	SAN	California
652506	2008	ORD	SAN	California
652508	2008	ORD	SAN	California
652510	2008	ORD	SAN	California
652512	2008	ORD	SAN	California
652514	2008	ORD	SAN	California
652516	2008	ORD	SAN	California
652518	2008	ORD	SAN	California
652520	2008	ORD	SAN	California
652522	2008	ORD	SAN	California
652524	2008	ORD	SAN	California
652526	2008	ORD	SAN	California
652528	2008	ORD	SAN	California
652530	2008	ORD	SAN	California
652532	2008	ORD	SAN	California
652534	2008	ORD	SAN	California
652536	2008	ORD	SAN	California
652538	2008	ORD	SAN	California
652540	2008	ORD	SAN	California
652542	2008	ORD	SAN	California
652544	2008	ORD	SAN	California
652546	2008	ORD	SAN	California
652548	2008	ORD	SAN	California
652550	2008	ORD	SAN	California
652552	2008	ORD	SAN	California
652554	2008	ORD	SAN	California
652556	2008	ORD	SAN	California
652558	2008	ORD	SAN	California
652560	2008	ORD	SAN	California
652562	2008	ORD	SAN	California
652564	2008	ORD	SAN	California
652566	2008	ORD	SAN	California
652568	2008	ORD	SAN	California
652570	2008	ORD	SAN	California
652572	2008	ORD	SAN	California
652574	2008	ORD	SAN	California
652576	2008	ORD	SAN	California
652578	2008	ORD	SAN	California
652580	2008	ORD	SAN	California
652582	2008	ORD	SAN	California
652584	2008	ORD	SAN	California
652586	2008	ORD	SAN	California
652588	2008	ORD	SAN	California
652590	2008	ORD	SAN	California
652592	2008	ORD	SAN	California
652594	2008	ORD	SAN	California
652596	2008	ORD	SAN	California
652598	2008	ORD	SAN	California
652600	2008	ORD	SAN	California
652602	2008	ORD	SAN	California
652604	2008	ORD	SAN	California
652606	2008	ORD	SAN	California
652608	2008	ORD	SAN	California
652610	2008	ORD	SAN	California
652612	2008	ORD	SAN	California
652614	2008	ORD	SAN	California
652616	2008	ORD	SAN	California
652618	2008	ORD	SAN	California
652620	2008	ORD	SAN	California
652622	2008	ORD	SAN	California
652624	2008	ORD	SAN	California
652626	2008	ORD	ATW	Wisconsin
652627	2008	ORD	SAN	California
652629	2008	ORD	BUF	New York
652630	2008	ORD	SAN	California
652632	2008	ORD	HPN	New York
652633	2008	ORD	SAN	California
652635	2008	ORD	MKE	Wisconsin
652636	2008	ORD	SAN	California
652638	2008	ORD	MSP	Minnesota
652640	2008	ORD	SAN	California
652642	2008	ORD	SBN	Indiana
652643	2008	ORD	OXR	California
652645	2008	ORD	PHX	Arizona
652646	2008	ORD	PHX	Arizona
652647	2008	ORD	SAN	California
652649	2008	ORD	SAN	California
652651	2008	ORD	SAN	California
652653	2008	ORD	SAN	California
652655	2008	ORD	SAN	California
652657	2008	ORD	SAN	California
652659	2008	ORD	SAN	California
652661	2008	ORD	SAN	California
652663	2008	ORD	SAN	California
652665	2008	ORD	PHX	Arizona
652667	2008	ORD	SAN	California
652669	2008	ORD	PSP	California
652671	2008	ORD	SAN	California
652673	2008	ORD	SAN	California
652675	2008	ORD	SAN	California
652677	2008	ORD	RNO	Nevada
652679	2008	ORD	SEA	Washington
652680	2008	ORD	SEA	Washington
652681	2008	ORD	SAN	California
652683	2008	ORD	SAN	California
652685	2008	ORD	SFO	California
652686	2008	ORD	SFO	California
652687	2008	ORD	SFO	California
652688	2008	ORD	SFO	California
652690	2008	ORD	SFO	California
652692	2008	ORD	SFO	California
652694	2008	ORD	SFO	California
652696	2008	ORD	SFO	California
652698	2008	ORD	OGG	Hawaii
652699	2008	ORD	SFO	California
652701	2008	ORD	SFO	California
652703	2008	ORD	SFO	California
652705	2008	ORD	SFO	California
652707	2008	ORD	SFO	California
652709	2008	ORD	SFO	California
652711	2008	ORD	SFO	California
652713	2008	ORD	SFO	California
652715	2008	ORD	SFO	California
652717	2008	ORD	SFO	California
652719	2008	ORD	SFO	California
652721	2008	ORD	SFO	California
652723	2008	ORD	SFO	California
652725	2008	ORD	SFO	California
652727	2008	ORD	SFO	California
652729	2008	ORD	SFO	California
652731	2008	ORD	SFO	California
652733	2008	ORD	SFO	California
652735	2008	ORD	SFO	California
652737	2008	ORD	SFO	California
652739	2008	ORD	SBN	Indiana
652740	2008	ORD	SFO	California
652742	2008	ORD	SFO	California
652744	2008	ORD	SJC	California
652746	2008	ORD	SAN	California
652748	2008	ORD	SAN	California
652750	2008	ORD	SAN	California
652752	2008	ORD	SAN	California
652754	2008	ORD	MKE	Wisconsin
652755	2008	ORD	SAN	California
652757	2008	ORD	MKE	Wisconsin
652758	2008	ORD	SMF	California
652760	2008	ORD	SNA	California
652762	2008	ORD	SNA	California
652764	2008	ORD	SNA	California
652766	2008	ORD	SNA	California
652768	2008	ORD	SNA	California
652770	2008	ORD	SNA	California
652772	2008	ORD	SNA	California
652774	2008	ORD	SNA	California
652776	2008	ORD	SNA	California
652778	2008	ORD	SNA	California
652780	2008	ORD	SNA	California
652782	2008	ORD	SNA	California
652784	2008	ORD	SNA	California
652786	2008	ORD	SNA	California
652788	2008	ORD	SNA	California
652790	2008	ORD	SNA	California
652792	2008	ORD	SNA	California
652794	2008	ORD	SNA	California
652796	2008	ORD	SNA	California
652798	2008	ORD	SNA	California
652800	2008	ORD	SFO	California
652802	2008	ORD	SFO	California
652804	2008	ORD	SAN	California
652806	2008	ORD	YUM	Arizona
652808	2008	ORD	SAT	Texas
652809	2008	ORD	SAT	Texas
652810	2008	ORD	SAT	Texas
652812	2008	ORD	SAT	Texas
652814	2008	ORD	SDF	Kentucky
652815	2008	ORD	CLT	North Carolina
652817	2008	ORD	SEA	Washington
652818	2008	ORD	SEA	Washington
652819	2008	ORD	SEA	Washington
652820	2008	ORD	SEA	Washington
652821	2008	ORD	SEA	Washington
652822	2008	ORD	SEA	Washington
652823	2008	ORD	SEA	Washington
652824	2008	ORD	SEA	Washington
652825	2008	ORD	SEA	Washington
652826	2008	ORD	SEA	Washington
652827	2008	ORD	SEA	Washington
652828	2008	ORD	SEA	Washington
652829	2008	ORD	SEA	Washington
652830	2008	ORD	SEA	Washington
652831	2008	ORD	SEA	Washington
652832	2008	ORD	SEA	Washington
652833	2008	ORD	SEA	Washington
652834	2008	ORD	SEA	Washington
652835	2008	ORD	SEA	Washington
652836	2008	ORD	SEA	Washington
652837	2008	ORD	SEA	Washington
652838	2008	ORD	SEA	Washington
652839	2008	ORD	SEA	Washington
652840	2008	ORD	SEA	Washington
652841	2008	ORD	SEA	Washington
652842	2008	ORD	SEA	Washington
652843	2008	ORD	SEA	Washington
652844	2008	ORD	SEA	Washington
652845	2008	ORD	SEA	Washington
652846	2008	ORD	SEA	Washington
652847	2008	ORD	SEA	Washington
652848	2008	ORD	SEA	Washington
652849	2008	ORD	SEA	Washington
652850	2008	ORD	SEA	Washington
652851	2008	ORD	SEA	Washington
652852	2008	ORD	SEA	Washington
652853	2008	ORD	SEA	Washington
652854	2008	ORD	SEA	Washington
652855	2008	ORD	SEA	Washington
652856	2008	ORD	SEA	Washington
652857	2008	ORD	SEA	Washington
652858	2008	ORD	SEA	Washington
